a)
x	y
-0,564922115	-0,236210093
-0,33485677	-0,405488517
-0,866057292	0,262195407
-0,763081705	-0,147154408
-0,694767318	0,158861763
-0,591567867	-0,157171987
-0,763372853	0,162868795
-0,645310886	-0,181568857
-0,741875645	0,172627543
-0,632876508	-0,165553326
-0,414764816	-0,378971131
-0,163632808	-0,453923985
-0,934546877	0,281569594
-0,626181249	-0,012627838
-0,470846614	-0,260069656
-0,811661354	0,204027863
-0,698473774	-0,169603366
-0,462998722	-0,408288068
-0,814800511	0,263315227
-0,724574479	-0,125800632
-0,710170208	0,150320253
-0,715931917	0,039871899
-0,560057016	-0,256070124
-0,775977193	0,202428049
-0,689609123	0,01902878
-0,724156351	0,092388488
-0,71033746	0,063044605
-0,715865016	0,074782158
-0,573970276	-0,229511566
-0,77041189	0,191804627
-0,691835244	0,023278149
-0,535106045	-0,259042704
-0,785957582	0,203617082
-0,685616967	0,018553167
-0,528490162	-0,26014638
-0,297593971	-0,409107313
-0,062528493	-0,429959147
-0,974988603	0,271983659
-0,610004559	-0,008793463
-0,755998176	0,103517385
-0,615965568	-0,223726058
-0,378643409	-0,416418031
-0,121201778	-0,467935067
-0,951519289	0,287174027
-0,619392285	-0,014869611
-0,464790292	-0,259057818
-0,249617495	-0,382800058
-0,900153002	0,253120023
-0,785364291	-0,167689983
-0,685854284	0,167075993
-0,725658287	0,033169603
-0,564768139	-0,265054417
-0,323202019	-0,427348612
-0,870719192	0,270939445
-0,770122364	-0,142373699
-0,528343517	-0,416252957
-0,23503989	-0,527689654
-0,905984044	0,311075862
-0,812978218	-0,125975963
-0,674808713	0,150390385
-0,573010776	-0,155626792
-0,373237473	-0,347480673
-0,850705011	0,238992269
-0,659717996	0,004403092
-0,503146914	-0,260540848
-0,278175315	-0,39926981
-0,051705316	-0,414715182
0,126590033	-0,335865664
-1,050636013	0,234346266
-0,579745595	0,006261494
-0,768101762	0,097495403
-0,692759295	0,061001839
-0,5508978	-0,23074232
-0,77964088	0,192296928
-0,688143648	0,023081229
-0,724742541	0,090767509
-0,587111334	-0,22091371
-0,765155466	0,188365484
-0,656864348	-0,162904419
-0,737254261	0,165161767
-0,626377945	-0,169378761
-0,408295734	-0,379279036
-0,158593143	-0,451570361
-0,936562743	0,280628145
-0,625374903	-0,012251258
-0,470384423	-0,259460917
-0,253707795	-0,385344066
-0,038680297	-0,394344608
0,128340817	-0,315174021
0,22360863	-0,188195929
0,24522093	-0,053585454
-1,098088372	0,121434182
-0,560764651	0,051426327
-0,77569414	0,079429469
-0,689722344	0,068228212
-0,551480267	-0,224035496
-0,779407893	0,189614199
-0,668195678	-0,167656366
-0,440766169	-0,39469711
-0,177103444	-0,476276271
0,055911891	-0,432811344
-1,022364756	0,273124538
-0,591054097	-0,009249815
-0,763578361	0,103699926
-0,694568656	0,05852003
-0,55128019	-0,23335224
-0,779487924	0,193340896
-0,669747181	-0,164856089
-0,443065422	-0,3931895
-0,822773831	0,2572758
-0,728218432	-0,133579925
-0,500014038	-0,392808115
-0,799994385	0,257123246
-0,680002246	-0,002849298
-0,727999102	0,101139719
-0,593735205	-0,214333454
-0,365505374	-0,400387507
-0,85379785	0,260155003
-0,752948367	-0,143801338
-0,514720224	-0,410468364
-0,227000025	-0,517844046
0,0346176	-0,484361485
0,22005397	-0,354267689
0,308948092	-0,181221855
-1,123579237	0,172488742
-0,922915717	-0,318340251
-0,574079845	-0,611104877
-0,191858731	-0,694071645
-0,923256508	0,377628658
-0,852726409	-0,082304823
-0,615150142	-0,403642229
-0,753939943	0,261456892
-0,677577114	-0,10286874
-0,728969155	0,141147496
-0,610475556	-0,184315565
-0,390235196	-0,384270052
-0,142870729	-0,448139318
-0,942851709	0,279255727
-0,828269589	-0,164906331
-0,563522356	-0,456636647
-0,774591058	0,282654659
-0,701751067	-0,095018882
-0,495323258	-0,352914778
-0,801870697	0,241165911
-0,705888094	-0,137462186
-0,481490077	-0,386826499
-0,807403969	0,2547306
-0,677038412	-0,00189224
-0,729184635	0,100756896
-0,594483081	-0,215098613
-0,365767696	-0,401268178
-0,117476178	-0,451270894
-0,953009529	0,280508358
-0,618796188	-0,012203343
-0,465403766	-0,256793016
-0,250989656	-0,381324199
-0,899604138	0,252529679
-0,640158345	-0,001011872
-0,486115593	-0,256832361
-0,266714907	-0,389638831
-0,046847797	-0,402811475
0,125520264	-0,324875839
0,225345737	-0,196697532
0,249941773	-0,05935183
0,213696479	0,054869318
-1,085478592	0,078052273
-0,856184639	-0,374871709
-0,500751642	-0,627376355
-0,799699343	0,350950542
-0,680120263	-0,040380217
-0,727951895	0,116152087
-0,708819242	0,053539165
-0,716472303	0,078584334
-0,713411079	0,068566266
-0,569618926	-0,233254069
-0,772152429	0,193301628
-0,691139028	0,022679349
-0,723544389	0,09092826
-0,710582245	0,063628696
-0,715767102	0,074548522
-0,573802406	-0,229649964
-0,344229843	-0,404054935
-0,862308063	0,261621974
-0,760002917	-0,146090525
-0,695998833	0,15843621
-0,721600467	0,036625516
-0,711359813	0,085349794
-0,574773376	-0,219678082
-0,348956533	-0,396864693
-0,860417387	0,258745877
-0,757415565	-0,147520088
-0,516627794	-0,415081493
-0,226604526	-0,522113052
-0,909358189	0,308845221
-0,636256724	-0,023538088
-0,474139875	-0,272391637
-0,81034405	0,208956655
-0,69944414	-0,165330562
-0,465445321	-0,405428883
-0,813821871	0,262171553
-0,674471251	-0,004868621
-0,510650703	-0,273488653
-0,795739719	0,209395461
-0,681704112	0,016241816
-0,727318355	0,093503274
-0,590163259	-0,219864854
-0,360578136	-0,403162593
-0,112774346	-0,450634825
0,094545427	-0,387592205
-1,037818171	0,255036882
-0,890756563	-0,221299238
-0,643697375	0,188519695
-0,564617883	-0,114203982
-0,774152847	0,145681593
-0,646628801	-0,198943128
-0,411860637	-0,409848298
-0,835255745	0,263939319
-0,740370094	-0,133508416
-0,509277905	-0,397614433
-0,228005435	-0,505898131
-0,908797826	0,302359253
-0,811630049	-0,133726099
-0,67534798	0,153490439
-0,729860808	0,038603824
-0,570135744	-0,262605417
-0,328260998	-0,427634414
-0,078424593	-0,456306554
-0,968630163	0,282522622
-0,612547935	-0,013009049
-0,460332811	-0,254906051
-0,247890516	-0,377861723
-0,037252103	-0,386331116
0,126220848	-0,308512489
-1,050488339	0,223404996
-0,887733136	-0,250407539
-0,644906746	0,200163016
-0,570194333	-0,105838806
-0,39101217	-0,308515226
-0,173763159	-0,39087644
-0,930494736	0,256350576
-0,627802105	-0,00254023
-0,476113508	-0,253051417
-0,260625699	-0,38276448
-0,044969739	-0,395151285
0,123883512	-0,318302872
-1,049553405	0,227321149
-0,580178638	0,00907154
-0,767928545	0,096371384
-0,692828582	0,061451446
-0,551130301	-0,230428334
-0,77954788	0,192171333
-0,688180848	0,023131467
-0,724727661	0,090747413
-0,587091987	-0,22092303
-0,357820698	-0,402738298
-0,110848412	-0,449209386
0,095438961	-0,385738498
-1,038175585	0,254295399
-0,890731604	-0,22200573
-0,588153727	-0,525016997
-0,236990034	-0,634274408
-0,905203987	0,353709763
-0,829438935	-0,093262175
-0,593068721	-0,402654827
-0,762772512	0,261061931
-0,694890995	-0,004424772
-0,722043602	0,101769909
-0,711182559	0,059292036
-0,715526976	0,076283185
-0,574313776	-0,22823557
-0,77027449	0,191294228
-0,661926303	-0,162726183
-0,735229479	0,165090473
-0,705908209	0,033963811
-0,550075763	-0,256550787
-0,779969695	0,202620315
-0,688012122	0,018951874
-0,724795151	0,09241925
-0,71008194	0,0630323
-0,564875194	-0,236128228
-0,334853856	-0,405407531
-0,866058457	0,262163012
-0,763069633	-0,147179494
-0,694772147	0,158871797
-0,722091141	0,036451281
-0,711163544	0,085419488
-0,715534583	0,065832205
-0,570139165	-0,236181357
-0,771944334	0,194472543
-0,664466711	-0,160978601
-0,734213316	0,16439144
-0,706314674	0,034243424
-0,71747413	0,08630263
-0,713010348	0,065478948
-0,714795861	0,073808421
-0,572768223	-0,229823944
-0,343374271	-0,403773487
-0,099455052	-0,444217559
-0,960217979	0,277687023
-0,615912808	-0,011074809
-0,753634877	0,104429924
-0,614534476	-0,222087209
-0,378211318	-0,414600069
-0,121600574	-0,46638058
-0,95135977	0,286552232
-0,619456092	-0,014620893
-0,464938273	-0,258894315
-0,249795361	-0,382734989
-0,036750479	-0,390796736
-0,985299808	0,256318694
-0,851355332	-0,199317716
-0,659457867	0,179727086
-0,573078814	-0,127190561
-0,770768475	0,150876225
-0,64613453	-0,193641459
-0,413605659	-0,405621321
-0,152091773	-0,473714468
-0,939163291	0,289485787
-0,829558416	-0,155656118
-0,568201949	-0,450122016
-0,251784675	-0,569373512
0,036393052	-0,533437739
0,241033815	-0,390855461
-1,096413526	0,256342184
-0,935811153	-0,24374535
-0,613718337	-0,559570928
-0,242597565	-0,67076124
-0,902960974	0,368304496
-0,833572139	-0,081272973
-0,601005636	-0,395196315
-0,298685758	-0,540751454
-0,010700594	-0,530445408
-0,995719762	0,312178163
-0,601712095	-0,024871265
-0,447352686	-0,259587
-0,821058926	0,2038348
-0,705538703	-0,173509122
-0,466805766	-0,414082414
-0,189139416	-0,501424941
0,05682402	-0,456738722
0,225881744	-0,32439182
0,301426854	-0,156185086
0,291558443	0,001870076
0,220836386	0,118044635
0,1206178	0,178048477
0,020450137	0,183563963
-0,057883481	0,147688666
-0,976846608	0,040924534
-0,758773235	-0,359635998
-0,43281326	-0,576832652
-0,826874696	0,330733061
-0,669250122	-0,032293224
-0,495712803	-0,292242899
-0,801714879	0,21689716
-0,696062172	-0,15584411
-0,721575131	0,162337644
-0,613332157	-0,165253443
-0,754667137	0,166101377
-0,698133145	0,033559449
-0,54400497	-0,253748077
-0,782398012	0,201499231
-0,687040795	0,019400308
-0,529911127	-0,260072084
-0,298703623	-0,409619235
-0,06316706	-0,430792068
0,124309862	-0,352668795
0,235543013	-0,21830434
0,266334426	-0,071694093
-1,10653377	0,128677637
-0,557386492	0,048528945
-0,443025312	-0,186072598
-0,822789875	0,174429039
-0,67088405	0,030228384
-0,521963232	-0,245380048
-0,298540037	-0,395274129
-0,880583985	0,258109652
-0,772487689	-0,156070259
-0,52466254	-0,427608473
-0,790134984	0,271043389
-0,708919943	-0,110061018
-0,716432023	0,144024407
-0,6020981	-0,17711426
-0,386748852	-0,375446077
-0,845300459	0,250178431
-0,661879816	-7,13724E-05
-0,503000111	-0,26480617
-0,276357617	-0,402452733
-0,889456953	0,260981093
-0,644217219	-0,004392437
-0,487848111	-0,26102514
-0,266354509	-0,393518351
-0,893458197	0,25740734
-0,781991166	-0,1617537
-0,687203534	0,16470148
-0,588155278	-0,149708289
-0,387114696	-0,349040411
-0,154591004	-0,42011659
-0,938163598	0,268046636
-0,624734561	-0,007218654
-0,471910804	-0,255380002
-0,256500211	-0,382853123
-0,041798911	-0,393568458
0,125660211	-0,315831592
0,221834397	-0,189767926
0,244501312	-0,055489865
-1,097800525	0,122195946
-0,56087979	0,051121622
-0,775648084	0,079551351
-0,689740766	0,068179459
-0,724103693	0,072728216
-0,710358523	0,070908714
-0,568235963	-0,230252787
-0,772705615	0,192101115
-0,664096713	-0,163085399
-0,439479343	-0,389583588
-0,824208263	0,255833435
-0,670316695	-0,002333374
-0,731873322	0,10093335
-0,707250671	0,05962666
-0,561361174	-0,237584007
-0,33160089	-0,405108315
-0,867359644	0,262043326
-0,76401066	-0,14779093
-0,694395736	0,159116372
-0,722241706	0,036353451
-0,711103318	0,08545862
-0,574621969	-0,219492776
-0,770151212	0,187797111
-0,691939515	0,024881156
-0,535826494	-0,257866128
-0,304081684	-0,410308855
-0,066978538	-0,433467403
0,122483272	-0,356226642
0,235577944	-0,221738939
-1,094231177	0,188695576
-0,907093925	-0,294283834
-0,57167785	-0,586493284
-0,77132886	0,334597313
-0,691468456	-0,033838925
-0,723412618	0,11353557
-0,710634953	0,054585772
-0,715746019	0,078165691
-0,575233251	-0,226892482
-0,346420278	-0,402531587
-0,102266776	-0,444492117
0,100074097	-0,378720719
0,227544601	-0,247798108
0,27205314	-0,097308722
-1,108821256	0,138923489
-0,89827355	-0,337946651
-0,547509238	-0,616148875
-0,169647471	-0,68727684
0,145978658	-0,590189387
-1,058391463	0,336075755
-0,576643415	-0,034430302
-0,424476874	-0,256824395
-0,83020925	0,202729758
-0,712050933	-0,178009084
-0,469955076	-0,420107277
-0,81201797	0,268042911
-0,675192812	-0,007217164
-0,510259671	-0,27556217
-0,795896131	0,210224868
-0,688971007	-0,158587553
-0,460182944	-0,396114943
-0,815926822	0,258445977
-0,723482776	-0,129951786
-0,497866195	-0,388156468
-0,223115721	-0,494145394
-0,910753712	0,297658157
-0,635698515	-0,019063263
-0,475505566	-0,268767486
-0,809797773	0,207506994
-0,698449106	-0,166213794
-0,720620358	0,166485517
-0,711751857	0,033405793
-0,715299257	0,086637683
-0,713880297	0,065344927
-0,568686997	-0,235889974
-0,772525201	0,19435599
-0,690989919	0,022257604
-0,723604032	0,091096958
-0,710558387	0,063561217
-0,565448861	-0,23591683
-0,335374402	-0,405476335
-0,865850239	0,262190534
-0,762922395	-0,14707529
-0,694831042	0,158830116
-0,591603638	-0,157221529
-0,763358545	0,162888611
-0,694656582	0,034844555
-0,541876825	-0,251380771
-0,78324927	0,200552308
-0,686700292	0,019779077
-0,725319883	0,092088369
-0,709872047	0,063164652
-0,564768616	-0,235943683
-0,334846675	-0,405224646
-0,86606133	0,262089858
-0,653575468	-0,004835943
-0,494782978	-0,265105504
-0,802086809	0,206042202
-0,692002855	-0,16424265
-0,46022511	-0,401625556
-0,189120861	-0,489325467
-0,924351656	0,295730187
-0,630259338	-0,018292075
-0,747896265	0,10731683
-0,611327893	-0,217597715
-0,377570113	-0,409905421
-0,848971955	0,263962168
-0,660411218	-0,005584867
-0,499678579	-0,268408986
-0,272392125	-0,403862261
-0,045473111	-0,415892169
-0,981810756	0,266356867
-0,852718921	-0,190293083
-0,658912431	0,176117233
-0,736435027	0,029553107
-0,705425989	0,088178757
-0,571395255	-0,21515454
-0,348198577	-0,392075552
-0,107800698	-0,437256851
-0,956879721	0,27490274
-0,617248112	-0,009961096
-0,753100755	0,103984438
-0,698759698	0,058406225
-0,720496121	0,07663751
-0,578232056	-0,229953941
-0,768707178	0,191981576
-0,661010086	-0,161576873
-0,735595966	0,164630749
-0,624905234	-0,169119017
-0,750037907	0,167647607
-0,699984837	0,032940957
-0,545164859	-0,254958807
-0,781934056	0,201983523
-0,675063292	-0,159266145
-0,729974683	0,163706458
-0,708010127	0,034517417
-0,551894663	-0,256970814
-0,316651618	-0,416055684
-0,074232956	-0,442862967
0,12072814	-0,366269037
0,238261001	-0,230073213
-1,095304401	0,192029285
-0,56187824	0,023188286
-0,436302777	-0,207128199
-0,248738831	-0,331938542
-0,056266095	-0,351768824
0,097945298	-0,289850744
-1,039178119	0,215940298
-0,876151489	-0,251556621
-0,565252483	-0,541643628
-0,773899007	0,316657451
-0,714826226	-0,06889994
-0,71406951	0,127559976
-0,714372196	0,04897601
-0,562513273	-0,248527111
-0,328099243	-0,413885914
-0,868760303	0,265554365
-0,652495879	-0,006221746
-0,493408169	-0,265726879
-0,802636732	0,206290751
-0,678945307	0,017483699
-0,728421877	0,09300652
-0,708631249	0,062797392
-0,563678706	-0,235726482
-0,334105224	-0,404623609
-0,86635791	0,261849443
-0,763171789	-0,147537587
-0,694731284	0,159015035
-0,59160179	-0,157041087
-0,763359284	0,162816435
-0,64527963	-0,181603223
-0,741888148	0,172641289
-0,632891508	-0,165547879
-0,746843397	0,166219152
-0,701262641	0,033512339
-0,546364543	-0,255035679
-0,313222781	-0,412372933
-0,874710887	0,264949173
-0,650115645	-0,005979669
-0,491696022	-0,264590807
-0,267852654	-0,397767422
-0,044461049	-0,409444303
0,129987324	-0,328962089
-1,05199493	0,231584836
-0,579202028	0,007366066
-0,443139968	-0,226082601
-0,822744013	0,190433041
-0,670902395	0,023826784
-0,731639042	0,090469286
-0,592233387	-0,223898959
-0,36053779	-0,407056564
-0,855784884	0,262822625
-0,755525562	-0,142568758
-0,697789775	0,157027503
-0,59313123	-0,159775008
-0,762747508	0,163910003
-0,645252107	-0,180527401
-0,418180641	-0,395301667
-0,15969662	-0,467701524
-0,936121352	0,287080609
-0,826284471	-0,156267278
-0,669486212	0,162506911
-0,732205515	0,034997236
-0,570475086	-0,266284307
-0,327047342	-0,430566108
-0,869181063	0,272226443
-0,652327575	-0,008890577
-0,73906897	0,103556231
-0,60311491	-0,216924853
-0,37159739	-0,406108852
-0,851361044	0,262443541
-0,659455582	-0,004977416
-0,499195276	-0,267565069
-0,272362382	-0,403027563
-0,045784385	-0,415245901
0,131302228	-0,333900639
-1,052520891	0,233560255
-0,578991644	0,006575898
-0,442664008	-0,226598975
-0,822934397	0,19063959
-0,670826241	0,023744164
-0,731669503	0,090502334
-0,707332199	0,063799066
-0,717067121	0,074480374
-0,713173152	0,070207851
-0,714730739	0,07191686
-0,714107704	0,071233256
-0,714356918	0,071506698
-0,714257233	0,071397321
-0,571394425	-0,231440929
-0,341683392	-0,404452876
-0,863326643	0,26178115
-0,760840709	-0,146376983
-0,695663716	0,158550793
-0,721734513	0,036579683
-0,711306195	0,085368127
-0,715477522	0,065852749
-0,713808991	0,0736589
-0,571958393	-0,229542832
-0,771216643	0,191817133
-0,662851502	-0,162705636
-0,438684887	-0,388796884
-0,824526045	0,255518754
-0,728847296	-0,135616165
-0,708461082	0,154246466
-0,716615567	0,038301414
-0,713353773	0,084679435
-0,714658491	0,066128226
-0,714136604	0,07354871
-0,714345359	0,070580516
-0,571134679	-0,232096951
-0,771546128	0,19283878
-0,691381549	0,022864488
-0,534595772	-0,259175609
-0,786161691	0,203670243
-0,685535324	0,018531903
-0,725785871	0,092587239
-0,709685652	0,062965104
-0,564547137	-0,236020781
-0,334647512	-0,405194649
-0,866140995	0,262077859
-0,653543602	-0,004831144
-0,49476068	-0,26508911
-0,802095728	0,206035644
-0,692007011	-0,164251202
-0,723197196	0,165700481
-0,710721122	0,033719808
-0,553635976	-0,258661395
-0,77854561	0,203464558
-0,688581756	0,018614177
-0,530767805	-0,261285928
-0,787692878	0,204514371
-0,684922849	0,018194252
-0,527819066	-0,260141508
-0,788872374	0,204056603
-0,684451051	0,018377359
-0,72621958	0,092649057
-0,709512168	0,062940377
-0,564405399	-0,23597018
-0,774237841	0,194388072
-0,690304864	0,022244771
-0,723878054	0,091102092
-0,710448778	0,063559163
-0,565364737	-0,235874547
-0,335327381	-0,405410551
-0,865869048	0,26216422
-0,653652381	-0,004865688
-0,738539048	0,101946275
-0,602068186	-0,21793645
-0,759172725	0,18717458
-0,69633091	0,025130168
-0,539263559	-0,259433436
-0,784294577	0,203773374
-0,677573228	-0,158850066
-0,728970709	0,163540026
-0,708411716	0,034583989
-0,5522265	-0,257080855
-0,7791094	0,202832342
-0,673256081	-0,15749118
-0,448678149	-0,388995729
-0,82052874	0,255598292
-0,671788504	-0,002239317
-0,509663536	-0,270417282
-0,796134585	0,208166913
-0,68832905	-0,16024698
-0,72466838	0,164098792
-0,616387486	-0,16515227
-0,402393581	-0,372070719
-0,156990834	-0,443731179
0,058179438	-0,40003203
-1,023271775	0,260012812
-0,59069129	-0,004005125
-0,44732333	-0,239320411
-0,821070668	0,195728164
-0,671571733	0,021708734
-0,731371307	0,091316506
-0,592368796	-0,223147978
-0,763052482	0,189259191
-0,655623563	-0,161384007
-0,737750575	0,164553603
-0,70489977	0,034178559
-0,718040092	0,086328576
-0,712783963	0,065468569
-0,56790324	-0,235357473
-0,772838704	0,194142989
-0,690864518	0,022342804
-0,723654193	0,091062878
-0,586402338	-0,22025389
-0,357564221	-0,401953891
-0,856974312	0,260781556
-0,755613099	-0,144595742
-0,69775476	0,157838297
-0,720898096	0,036864681
-0,562628425	-0,260342081
-0,77494863	0,204136832
-0,670615692	-0,154835459
-0,731753723	0,161934184
-0,620906503	-0,16963151
-0,404036339	-0,377282549
-0,838385465	0,250913019
-0,664645814	-0,000365208
-0,504984736	-0,266135884
-0,277334046	-0,404257166
-0,889066382	0,261702866
-0,644373447	-0,004681147
-0,742250621	0,101872459
-0,604859455	-0,21947718
-0,758056218	0,187790872
-0,696777513	0,024883651
-0,53950437	-0,25979943
-0,784198252	0,203919772
-0,67755858	-0,158700274
-0,451464411	-0,39163564
-0,819414235	0,256654256
-0,672234306	-0,002661702
-0,731106278	0,101064681
-0,707557489	0,059574128
-0,716977004	0,076170349
-0,713209198	0,06953186
-0,714716321	0,072187256
-0,714113472	0,071125098
-0,571176278	-0,231590314
-0,771529489	0,192636126
-0,691388204	0,02294555
-0,723444718	0,09082178
-0,586146698	-0,220353334
-0,357330157	-0,401927213
-0,857067937	0,260770885
-0,755679987	-0,144641302
-0,516460269	-0,412199384
-0,227630051	-0,51985564
-0,90894798	0,307942256
-0,813977367	-0,129543077
-0,566805568	-0,424043686
-0,261154757	-0,548995428
-0,895538097	0,319598171
-0,808448222	-0,115320629
-0,676620711	0,146128251
-0,572683041	-0,159590813
-0,371402786	-0,350362235
-0,851438886	0,240144894
-0,659424446	0,003942042
-0,736230222	0,098423183
-0,598904242	-0,21969047
-0,367291036	-0,406526454
-0,853083586	0,262610581
-0,753387758	-0,141649392
-0,698644897	0,156659757
-0,720542041	0,037336097
-0,56254639	-0,259841383
-0,323598704	-0,422498007
-0,870560519	0,268999203
-0,651775793	-0,007599681
-0,49230973	-0,266486075
-0,267560965	-0,399453309
-0,892975614	0,259781323
-0,782573996	-0,15975644
-0,530853661	-0,434444493
-0,787658536	0,273777797
-0,684936586	-0,009511119
-0,516747358	-0,281203085
-0,280246758	-0,420413287
-0,044822221	-0,431612802
0,138580233	-0,345954618
-1,055432093	0,238381847
-0,89748113	-0,241002633
-0,585684605	-0,542154453
-0,765726158	0,316861781
-0,708696593	-0,065475509
-0,512419207	-0,333240024
-0,256142587	-0,458230101
-0,897542965	0,28329204
-0,79544947	-0,143715235
-0,547055503	-0,427403367
-0,781177799	0,270961347
-0,702079666	-0,106540496
-0,490964348	-0,361802643
-0,803614261	0,244721057
-0,678554296	0,002111577
-0,516545895	-0,26981692
-0,793381642	0,207926768
-0,682647343	0,016829293
-0,525543698	-0,260268675
-0,295305741	-0,408021672
-0,061223694	-0,428218767
0,124757499	-0,349935741
0,234789996	-0,216048163
0,264859662	-0,070280606
-1,105943865	0,128112242
-0,557622454	0,048755103
-0,443295106	-0,185995103
-0,26250624	-0,318674321
-0,894997504	0,227469728
-0,642000998	0,009012109
-0,743199601	0,096395157
-0,603389759	-0,224019521
-0,758644096	0,189607809
-0,696542361	0,024156877
-0,539034945	-0,260257718
-0,784386022	0,204103087
-0,686245591	0,018358765
-0,725501763	0,092656494
-0,709799295	0,062937402
-0,564622425	-0,236087292
-0,77415103	0,194434917
-0,690339588	0,022226033
-0,5335485	-0,25924405
-0,30179924	-0,410444878
-0,065189471	-0,432657803
0,123519123	-0,354895719
-1,049407649	0,241958288
-0,58023694	0,003216685
-0,442266749	-0,229650096
-0,244262691	-0,351440772
-0,045063336	-0,364800063
-0,981974666	0,245920025
-0,844668756	-0,205890647
-0,662132498	0,182356259
-0,576163202	-0,126262242
-0,769534719	0,150504897
-0,692186112	0,039798041
-0,541980662	-0,246627934
-0,783207735	0,198651173
-0,674698348	-0,162308202
-0,730120661	0,164923281
-0,707951736	0,034030688
-0,716819306	0,086387725
-0,579337762	-0,221073051
-0,351867479	-0,399750624
-0,107519034	-0,444557466
0,09610852	-0,380871288
0,22539099	-0,251018771
-1,090156396	0,200407508
-0,908681864	-0,283752852
-0,577097076	-0,579124913
-0,76916117	0,331649965
-0,692335532	-0,032659986
-0,723065787	0,113063994
-0,594755596	-0,203297679
-0,370695181	-0,392408474
-0,851721927	0,25696339
-0,750094021	-0,145396595
-0,511912818	-0,41053902
-0,795234873	0,264215608
-0,710064747	-0,117290087
-0,492733173	-0,373166365
-0,802906731	0,249266546
-0,678837308	0,000293382
-0,728465077	0,099882647
-0,593586517	-0,215475219
-0,762565393	0,186190088
-0,694973843	0,025523965
-0,538389707	-0,258591324
-0,784644117	0,203436529
-0,677704141	-0,159245885
-0,451356793	-0,392108529
-0,186187751	-0,478545199
0,049915389	-0,438169452
0,213203476	-0,313042628
0,287251693	-0,152631007
0,279363689	-0,001098888
-1,111745476	0,100439555
-0,885102384	-0,368364128
-0,645959047	0,247345651
-0,589867136	-0,070400924
-0,764053146	0,128160369
-0,631944538	-0,208219377
-0,396990098	-0,411024542
-0,137302658	-0,471174691
-0,945078937	0,288469877
-0,833647943	-0,158794469
-0,666540823	0,163517787
-0,57197814	-0,142342811
-0,377766262	-0,336971792
-0,848893495	0,234788717
-0,739074543	-0,161117973
-0,497249463	-0,418079477
-0,801100215	0,267231791
-0,715728879	-0,117343925
-0,497016378	-0,375472935
-0,227543274	-0,484165982
0,020733505	-0,458983456
0,199350846	-0,340534024
0,287720253	-0,17906552
-1,115088101	0,171626208
-0,91611744	-0,315599322
-0,633553024	0,226239729
-0,74657879	0,009504108
-0,571201524	-0,291408394
-0,317549801	-0,449950989
-0,87298008	0,279980396
-0,650807968	-0,011992158
-0,489817192	-0,269437227
-0,804073123	0,207774891
-0,69420553	-0,163720332
-0,722317788	0,165488133
-0,711072885	0,033804747
-0,715570846	0,086478101
-0,713771662	0,065408759
-0,714491335	0,073836496
-0,714203466	0,070465402
-0,570980795	-0,232127681
-0,341094331	-0,404809356
-0,09730795	-0,444092843
0,103683095	-0,37643374
0,229372649	-0,244616405
-1,091749059	0,197846562
-0,563300376	0,020861375
-0,436452836	-0,209465505
-0,247917953	-0,333774918
-0,900832819	0,233509967
-0,778036929	-0,182865552
-0,688785228	0,173146221
-0,592735262	-0,143922963
-0,762905895	0,157569185
-0,642836155	-0,185409777
-0,742865538	0,174163911
-0,702853785	0,030334436
-0,718858486	0,087866226
-0,58147894	-0,220765063
-0,353617969	-0,400373024
-0,858552812	0,260149209
-0,756559821	-0,145707726
-0,697376072	0,15828309
-0,59331905	-0,15865528
-0,387460366	-0,357905633
-0,845015853	0,243162253
-0,73947695	-0,153203029
-0,50072127	-0,412225082
-0,215658133	-0,51357957
0,041531647	-0,476583727
0,222197543	-0,345590973
-1,088879017	0,238236389
-0,922842609	-0,254491951
-0,599563602	-0,562550926
-0,760174559	0,32502037
-0,695930176	-0,030008148
-0,721627929	0,112003259
-0,59323853	-0,203528695
-0,369449805	-0,39197722
-0,123990964	-0,445682609
-0,950403614	0,278273044
-0,833615964	-0,168673933
-0,56607856	-0,461638575
-0,245564276	-0,577276741
0,044281847	-0,536956033
-1,017712739	0,314782413
-0,592914905	-0,025912965
-0,440250141	-0,256859815
-0,231846181	-0,371313516
-0,907261528	0,248525407
-0,788928924	-0,174025302
-0,529975861	-0,447830799
-0,788009656	0,27913232
-0,710540266	-0,103063299
-0,498785282	-0,362544214
-0,800485887	0,245017686
-0,706376348	-0,133980914
-0,717449461	0,153592366
-0,713020216	0,038563054
-0,557320585	-0,255900165
-0,321203579	-0,41741236
-0,077149776	-0,445714825
-0,96914009	0,27828593
-0,84786084	-0,176158729
-0,573910747	-0,47302497
-0,770435701	0,289209988
-0,69182572	-0,015683995
-0,723269712	0,106273598
-0,592194421	-0,20853995
-0,763122232	0,18341598
-0,653339288	-0,165852748
-0,738664285	0,166341099
-0,627921296	-0,169046479
-0,409601594	-0,379643842
-0,159439674	-0,452369957
0,059773831	-0,407577037
-1,023909532	0,263030815
-0,88338357	-0,209660394
-0,646646572	0,183864157
-0,564997058	-0,118921869
-0,774001177	0,147568748
-0,647268394	-0,197448223
-0,41294469	-0,408968007
-0,834822124	0,263587203
-0,739899695	-0,133602576
-0,508882738	-0,397497836
-0,227751747	-0,50565145
-0,908899301	0,30226058
-0,636440279	-0,020904232
-0,47533292	-0,270463328
-0,809866832	0,208185331
